timestamp,location,target_date,metric,forecast_temp,forecast_unit,bucket_low,bucket_high,bucket_type,market_price,estimated_probability,edge,signal_decision,gaussian_probability,edge_gaussian,edge_constant,market_id,outcome_name,question,forecast_revision,expected_profit_yes,net_profit_if_win_yes
2026-04-02T12:01:22.693914+00:00,Seattle,2026-04-05,high,63.0,F,-999.0,55.0,below,0.0625,,,,0.0006871379379158604,-0.06181286206208414,,aa66d3c8-7d48-44f6-9059-53b84ae826b0,55°F or below,Highest temperature in Seattle on April 5?,0.0,-24.7509124975055,337.5
2026-04-02T12:01:22.693914+00:00,Seattle,2026-04-05,high,63.0,F,66.0,67.0,range,0.11,,,,0.060270378522150225,-0.049729621477849775,,0e4b7065-45e6-469e-90da-9d3bfdf9f713,66-67°F,Highest temperature in Seattle on April 5?,0.0,-12.521292083254806,182.04545454545456
2026-04-02T12:01:22.693914+00:00,Seattle,2026-04-05,high,63.0,F,68.0,69.0,range,0.025,,,,0.014552596023583053,-0.010447403976416948,,e60fe751-672c-4cb8-b554-200f7a974468,68-69°F,Highest temperature in Seattle on April 5?,0.0,-11.866282088716293,877.5
2026-04-02T12:01:22.693914+00:00,Seattle,2026-04-05,high,63.0,F,72.0,73.0,range,0.0235,,,,0.00012743734832443288,-0.023372562651675567,,2bdcb37d-ca1d-4e1a-b221-0c1b0fb7a769,72-73°F,Highest temperature in Seattle on April 5?,0.0,-24.8776669241909,934.9468085106382
2026-04-02T12:01:22.693914+00:00,Seattle,2026-04-05,high,63.0,F,70.0,71.0,range,0.0185,,,,0.0018679923925120079,-0.01663200760748799,,552c0cb3-1421-4a7b-89dc-74cc58e81689,70-71°F,Highest temperature in Seattle on April 5?,0.0,-22.72344737947709,1193.7162162162163
2026-04-02T12:01:22.693914+00:00,Seattle,2026-04-05,high,63.0,F,58.0,59.0,range,0.05500000000000001,,,,0.032049159751378786,-0.02295084024862122,,124a0825-c98a-4408-b929-2b353e7b053a,58-59°F,Highest temperature in Seattle on April 5?,0.0,-11.808857202330232,386.59090909090907
2026-04-02T12:01:22.693914+00:00,Seattle,2026-04-05,high,63.0,F,56.0,57.0,range,0.0355,,,,0.005642405594168232,-0.029857594405831765,,19670c89-f08e-45ee-836e-9fbf584e3e31,56-57°F,Highest temperature in Seattle on April 5?,0.0,-21.409721426330492,611.3028169014085
2026-04-02T12:01:22.693914+00:00,Seattle,2026-04-05,high,63.0,F,64.0,65.0,range,0.2,,,,0.13272285980627918,-0.06727714019372083,,76f2ae74-039c-4832-8b16-bab4ddffffc8,64-65°F,Highest temperature in Seattle on April 5?,0.0,-9.736871122277895,90.0
2026-04-02T12:01:22.693914+00:00,Seattle,2026-04-05,high,63.0,F,62.0,63.0,range,0.32999999999999996,,,,0.15542174161032418,-0.17457825838967578,,03e0a4af-5c91-4aa3-ae19-0ff687fd2bf2,62-63°F,Highest temperature in Seattle on April 5?,0.0,-14.01450871799754,45.68181818181819
2026-04-02T12:01:22.693914+00:00,Seattle,2026-04-05,high,63.0,F,60.0,61.0,range,0.235,,,,0.09678572836168842,-0.13821427163831157,,73f2c1c7-5f93-4c1f-b6ff-8b31b08c2f71,60-61°F,Highest temperature in Seattle on April 5?,0.0,-15.491317006168165,73.24468085106383
2026-04-02T12:01:26.462104+00:00,Atlanta,2026-04-05,high,70.0,F,82.0,83.0,range,0.005,,,,6.936838887749985e-07,-0.004999306316111225,,2c9521d4-0f3e-4ed6-9f46-513ba907d096,82-83°F,Highest temperature in Atlanta on April 5?,0.0,-24.99687668829079,4477.5
2026-04-02T12:01:26.462104+00:00,Atlanta,2026-04-05,high,70.0,F,80.0,81.0,range,0.013,,,,2.6258697925385377e-05,-0.012973741302074614,,b7a8be54-57cd-413b-8608-886c0c01342f,80-81°F,Highest temperature in Atlanta on April 5?,0.0,-24.954486606845865,1708.2692307692307
2026-04-02T12:01:26.462104+00:00,Atlanta,2026-04-05,high,70.0,F,76.0,77.0,range,0.065,,,,0.005642405594168287,-0.059357594405831715,,0da919c5-60a2-4fbb-b1fd-5818118aef80,76-77°F,Highest temperature in Atlanta on April 5?,0.0,-23.03275358803325,323.65384615384613
2026-04-02T12:01:26.462104+00:00,Atlanta,2026-04-05,high,70.0,F,78.0,79.0,range,0.035,,,,0.0005280293477583076,-0.034471970652241696,,3c1819a5-4cff-4a80-bcba-da454c3ed569,78-79°F,Highest temperature in Atlanta on April 5?,0.0,-24.659232488785978,620.3571428571428
2026-04-02T12:01:26.462104+00:00,Atlanta,2026-04-05,high,70.0,F,74.0,75.0,range,0.185,,,,0.032049159751378786,-0.1529508402486212,,0c4d84dc-b8d1-45ea-8014-25693c0cf0e3,74-75°F,Highest temperature in Atlanta on April 5?,0.0,-21.022006320048458,99.12162162162161
2026-04-02T12:01:26.462104+00:00,Atlanta,2026-04-05,high,70.0,F,-999.0,69.0,below,0.295,,,,0.3445782583896758,0.04957825838967583,,cd7e5de8-8d18-48e9-bc01-c3818cada7c0,69°F or below,Highest temperature in Atlanta on April 5?,0.0,2.142838235017262,53.77118644067797
2026-04-02T12:01:26.462104+00:00,Atlanta,2026-04-05,high,70.0,F,72.0,73.0,range,0.255,,,,0.09678572836168842,-0.1582142716383116,,02a2eca7-82a4-4e44-8c64-b59fa7d83d4f,72-73°F,Highest temperature in Atlanta on April 5?,0.0,-16.21811847071151,65.73529411764706
2026-04-02T12:01:26.462104+00:00,Atlanta,2026-04-05,high,70.0,F,70.0,71.0,range,0.285,,,,0.15542174161032418,-0.1295782583896758,,056cb6cf-5037-4a1a-9525-6ed8ee564dc1,70-71°F,Highest temperature in Atlanta on April 5?,0.0,-12.341308150422277,56.447368421052644
2026-04-02T12:01:41.214406+00:00,Dallas,2026-04-05,high,70.0,F,56.0,57.0,range,0.012,,,,8.892667291426903e-08,-0.011999911073327086,,1acffe37-357f-4241-811b-6b5884cfaeec,56-57°F,Highest temperature in Dallas on April 5?,0.0,-24.999833040171602,1852.5000000000002
2026-04-02T12:01:41.214406+00:00,Dallas,2026-04-05,high,70.0,F,58.0,59.0,range,0.0045,,,,4.619215755785611e-06,-0.004495380784244214,,5192eeff-ce85-43c1-bdb7-b243fa1fa39f,58-59°F,Highest temperature in Dallas on April 5?,0.0,-24.976892373181684,4977.5
2026-04-02T12:01:41.214406+00:00,Dallas,2026-04-05,high,70.0,F,72.0,73.0,range,0.22,,,,0.09678572836168842,-0.12321427163831158,,97152941-51e3-42fe-baf0-2633d11a1224,72-73°F,Highest temperature in Dallas on April 5?,0.0,-14.859495278468554,79.77272727272728
2026-04-02T12:01:41.214406+00:00,Dallas,2026-04-05,high,70.0,F,62.0,63.0,range,0.035,,,,0.0018679923925120634,-0.03313200760748794,,474eca55-8a97-43c6-b97b-ea7ffb072117,62-63°F,Highest temperature in Dallas on April 5?,0.0,-23.79447776668954,620.3571428571428
2026-04-02T12:01:41.214406+00:00,Dallas,2026-04-05,high,70.0,F,60.0,61.0,range,0.025,,,,0.00012743734832443288,-0.02487256265167557,,ffdc27e9-1659-458d-a404-61c1deee55fb,60-61°F,Highest temperature in Dallas on April 5?,0.0,-24.8849877931372,877.5
2026-04-02T12:01:41.214406+00:00,Dallas,2026-04-05,high,70.0,F,64.0,65.0,range,0.06,,,,0.014552596023583053,-0.045447403976416945,,1343307d-d9e9-4ffb-8e85-c0676c7e3318,64-65°F,Highest temperature in Dallas on April 5?,0.0,-19.506395001097395,352.5
2026-04-02T12:01:41.214406+00:00,Dallas,2026-04-05,high,70.0,F,74.0,999.0,above,0.14500000000000002,,,,0.054799291699557995,-0.09020070830044202,,2c4e8bc6-8385-4753-ba0e-89d4d0f0aac6,74°F or higher,Highest temperature in Dallas on April 5?,0.0,-16.359663403578317,132.67241379310343
2026-04-02T12:01:41.214406+00:00,Dallas,2026-04-05,high,70.0,F,70.0,71.0,range,0.24,,,,0.15542174161032418,-0.08457825838967581,,e42a9d04-d190-4afb-b370-f467e02e6c49,70-71°F,Highest temperature in Dallas on April 5?,0.0,-10.040657370006297,71.25
2026-04-02T12:01:41.214406+00:00,Dallas,2026-04-05,high,70.0,F,68.0,69.0,range,0.21,,,,0.13272285980627918,-0.07727714019372081,,5b3bebf3-5699-4c27-92ce-8c635439f614,68-69°F,Highest temperature in Dallas on April 5?,0.0,-10.447886442668675,84.64285714285715
2026-04-02T12:01:41.214406+00:00,Dallas,2026-04-05,high,70.0,F,66.0,67.0,range,0.145,,,,0.060270378522150225,-0.08472962147784976,,1ef2ec2c-9327-42f5-bb73-b9becf87979c,66-67°F,Highest temperature in Dallas on April 5?,0.0,-15.497023938188555,132.67241379310346
2026-04-02T12:01:51.004935+00:00,NYC,2026-04-04,high,68.0,F,48.0,49.0,range,0.002,,,,1.4155343563970746e-14,-0.0019999999999858447,,a8a2b621-b4a7-419f-96ef-2f71357c5320,48-49°F,Highest temperature in NYC on April 4?,0.0,-24.999999999840714,11227.5
2026-04-02T12:01:51.004935+00:00,NYC,2026-04-04,high,68.0,F,46.0,47.0,range,0.0015,,,,0.0,-0.0015,,0ca8f6e3-c09a-4821-a680-0a08ec23100e,46-47°F,Highest temperature in NYC on April 4?,0.0,-25.0,14977.500000000002
2026-04-02T12:01:51.004935+00:00,NYC,2026-04-04,high,68.0,F,44.0,45.0,range,0.0015,,,,0.0,-0.0015,,c8751092-4248-4116-bc56-46208632720c,44-45°F,Highest temperature in NYC on April 4?,0.0,-25.0,14977.500000000002
2026-04-02T12:01:51.004935+00:00,NYC,2026-04-04,high,68.0,F,-999.0,39.0,below,0.0035,,,,0.0,-0.0035,,19accc34-5186-44f6-b84c-8e6d7c51cd8e,39°F or below,Highest temperature in NYC on April 4?,0.0,-25.0,6406.071428571429
2026-04-02T12:01:51.004935+00:00,NYC,2026-04-04,high,68.0,F,42.0,43.0,range,0.0025,,,,0.0,-0.0025,,593849f7-2fbb-4301-861c-8961ac588fc3,42-43°F,Highest temperature in NYC on April 4?,0.0,-25.0,8977.5
2026-04-02T12:01:51.004935+00:00,NYC,2026-04-04,high,68.0,F,40.0,41.0,range,0.0015,,,,0.0,-0.0015,,1265e96c-cfe1-43c6-ac05-88df7de761d9,40-41°F,Highest temperature in NYC on April 4?,0.0,-25.0,14977.500000000002
2026-04-02T12:01:51.004935+00:00,NYC,2026-04-04,high,68.0,F,52.0,53.0,range,0.003,,,,9.088991781425193e-10,-0.002999999091100822,,f8545014-20f0-4094-ab15-5f6fe03d7b39,52-53°F,Highest temperature in NYC on April 4?,0.0,-24.999993180983918,7477.500000000001
2026-04-02T12:01:51.004935+00:00,NYC,2026-04-04,high,68.0,F,50.0,51.0,range,0.0015,,,,4.929834318545545e-12,-0.0014999999950701657,,c0520294-01c8-4574-be4a-1df584344a84,50-51°F,Highest temperature in NYC on April 4?,0.0,-24.99999992604016,14977.500000000002
2026-04-02T12:01:51.004935+00:00,NYC,2026-04-04,high,68.0,F,56.0,57.0,range,0.008,,,,4.619215755785611e-06,-0.007995380784244215,,e1945b1e-b447-4209-b937-b993fedec03d,56-57°F,Highest temperature in NYC on April 4?,0.0,-24.986996907647463,2790.0
2026-04-02T12:01:51.004935+00:00,NYC,2026-04-04,high,68.0,F,54.0,55.0,range,0.003,,,,8.892667291426903e-08,-0.002999911073327086,,0a9ccd9a-e7eb-44de-aa82-7ad416bc6083,54-55°F,Highest temperature in NYC on April 4?,0.0,-24.999332827636458,7477.500000000001
2026-04-02T12:01:51.004935+00:00,NYC,2026-04-04,high,68.0,F,58.0,999.0,above,0.9825,,,,0.9999683287581669,0.01746832875816684,,be9bc77a-825d-4031-b4c4-6cdb46715af1,58°F or higher,Highest temperature in NYC on April 4?,0.0,0.39995888505954336,0.40076335877862507
2026-04-02T12:02:06.131519+00:00,Miami,2026-04-03,high,82.0,F,90.0,999.0,above,0.0065,,,,0.0006871379379158604,-0.005812862062084139,,4a1a8626-e387-40a4-b4ea-0364d7d9ea8f,90°F or higher,Highest temperature in Miami on April 3?,0.0,-22.619727754677232,3439.0384615384614
2026-04-02T12:02:06.131658+00:00,Atlanta,2026-04-03,high,82.0,F,66.0,67.0,range,0.0015,,,,9.088991781425193e-10,-0.0014999990911008219,,ad7e4e31-8a0e-421f-a7ac-bd027c3e11d0,66-67°F,Highest temperature in Atlanta on April 3?,0.0,-24.99998636424008,14977.500000000002
2026-04-02T12:02:06.131658+00:00,Atlanta,2026-04-03,high,82.0,F,64.0,65.0,range,0.0015,,,,4.929834318545545e-12,-0.0014999999950701657,,f8fd3723-6e94-4a1a-8003-781cb4f92b54,64-65°F,Highest temperature in Atlanta on April 3?,0.0,-24.99999992604016,14977.500000000002
2026-04-02T12:02:06.131658+00:00,Atlanta,2026-04-03,high,82.0,F,-999.0,63.0,below,0.0015,,,,1.4765966227514582e-14,-0.001499999999985234,,133932c6-d3c9-402c-b25c-4d783d6a2016,63°F or below,Highest temperature in Atlanta on April 3?,0.0,-24.999999999778474,14977.500000000002
2026-04-01T23:50:48.059439+00:00,Atlanta,2026-04-03,high,82.0,F,70.0,71.0,range,0.004,,,,4.619215755785611e-06,-0.0039953807842442145,,72769fcc-093b-41ea-a09a-1659fbcccac2,70-71°F,Highest temperature in Atlanta on April 3?,0.0,-24.974005363334317,5602.5
2026-04-01T23:40:37.039649+00:00,Atlanta,2026-04-03,high,82.0,F,68.0,69.0,range,0.0055,,,,8.892667291426903e-08,-0.005499911073327085,,669e1bcd-22c0-4bf2-b37d-93746bbe4e9f,68-69°F,Highest temperature in Atlanta on April 3?,0.0,-24.999635986748668,4068.4090909090914
2026-04-01T23:40:37.039649+00:00,Atlanta,2026-04-03,high,82.0,F,82.0,999.0,above,0.44,,,,0.5,0.06,,dd5ff131-9d8f-44eb-bbfe-11fc4db0a5c5,82°F or higher,Highest temperature in Atlanta on April 3?,0.0,1.8181818181818201,28.63636363636364
2026-04-01T23:40:37.039649+00:00,Atlanta,2026-04-03,high,82.0,F,72.0,73.0,range,0.008,,,,0.00012743734832443288,-0.007872562651675567,,865e134c-6b1e-4abe-b39f-e82a52cd8cba,72-73°F,Highest temperature in Atlanta on April 3?,0.0,-24.641263864466723,2790.0
2026-04-01T23:40:37.039649+00:00,Atlanta,2026-04-03,high,82.0,F,74.0,75.0,range,0.0225,,,,0.0018679923925120634,-0.020632007607487936,,88d85b9d-7f36-4434-876e-1e2f323637c4,74-75°F,Highest temperature in Atlanta on April 3?,0.0,-23.12733762650666,977.5
2026-04-01T23:40:37.039649+00:00,Atlanta,2026-04-03,high,82.0,F,78.0,79.0,range,0.18,,,,0.060270378522150225,-0.11972962147784977,,8e5e1702-d028-4430-92e9-844c18e9073a,78-79°F,Highest temperature in Atlanta on April 3?,0.0,-17.315526738425845,102.50000000000001
2026-04-01T23:40:37.039649+00:00,Atlanta,2026-04-03,high,82.0,F,80.0,81.0,range,0.27,,,,0.13272285980627918,-0.13727714019372084,,cf4ecc84-0914-4f89-bc08-3c7eeb9eb853,80-81°F,Highest temperature in Atlanta on April 3?,0.0,-13.607954533294373,60.83333333333332
2026-04-01T23:40:37.039649+00:00,Atlanta,2026-04-03,high,82.0,F,76.0,77.0,range,0.08499999999999999,,,,0.014552596023583053,-0.07044740397641694,,445f0c05-30e4-4bfb-b630-a1d64dbf33f2,76-77°F,Highest temperature in Atlanta on April 3?,0.0,-21.111460738992584,242.2058823529412
2026-04-02T12:02:06.132131+00:00,NYC,2026-04-03,high,66.0,F,74.0,75.0,range,0.006,,,,0.0005280293477583076,-0.0054719706522416926,,54371601-0e62-460b-ac0b-a10302ffbeec,74-75°F,Highest temperature in NYC on April 3?,0.0,-23.01856987253695,3727.5000000000005
2026-04-02T12:02:06.132131+00:00,NYC,2026-04-03,high,66.0,F,76.0,77.0,range,0.009,,,,2.6258697925385377e-05,-0.008973741302074614,,d3c5cb50-e3a7-427b-af8c-c735472c0d31,76-77°F,Highest temperature in NYC on April 3?,0.0,-24.93428760844172,2477.5
2026-04-02T12:02:06.132131+00:00,NYC,2026-04-03,high,66.0,F,72.0,73.0,range,0.0125,,,,0.005642405594168287,-0.0068575944058317136,,d69fce7b-87e3-4d65-afdc-9597d651ae86,72-73°F,Highest temperature in NYC on April 3?,0.0,-14.829563916511662,1777.5
2026-04-02T12:02:06.132131+00:00,NYC,2026-04-03,high,66.0,F,70.0,71.0,range,0.033,,,,0.032049159751378786,-0.0009508402486212153,,79c28d58-8e55-49dd-a247-a727d3df84e7,70-71°F,Highest temperature in NYC on April 3?,0.0,-3.068177270136019,659.3181818181818
2026-04-02T12:02:06.132131+00:00,NYC,2026-04-03,high,66.0,F,68.0,69.0,range,0.075,,,,0.09678572836168842,0.02178572836168842,,624d5649-dd18-4868-b43d-ce9a905f25a0,68-69°F,Highest temperature in NYC on April 3?,0.0,4.27768282941075,277.50000000000006
2026-04-02T12:02:06.132131+00:00,NYC,2026-04-03,high,66.0,F,66.0,67.0,range,0.19,,,,0.15542174161032418,-0.03457825838967582,,383e5bc6-1881-40b2-926f-966963a066ee,66-67°F,Highest temperature in NYC on April 3?,0.0,-6.206239402646325,95.92105263157895
2026-04-02T12:02:06.132131+00:00,NYC,2026-04-03,high,66.0,F,64.0,65.0,range,0.26,,,,0.13272285980627918,-0.12727714019372083,,b09b00ff-d127-4a2e-bbdd-7bb59543a098,64-65°F,Highest temperature in NYC on April 3?,0.0,-13.18256075186399,64.03846153846153
2026-04-02T12:02:06.132131+00:00,NYC,2026-04-03,high,66.0,F,62.0,63.0,range,0.245,,,,0.060270378522150225,-0.18472962147784977,,f4c4be3f-0e12-4a21-ae39-5944d42b84cb,62-63°F,Highest temperature in NYC on April 3?,0.0,-19.31428929145634,69.33673469387756
2026-04-02T12:02:06.132131+00:00,NYC,2026-04-03,high,66.0,F,60.0,61.0,range,0.15,,,,0.014552596023583053,-0.13544740397641694,,88803d67-76e0-463a-a58c-3a388c725828,60-61°F,Highest temperature in NYC on April 3?,0.0,-22.780729106403584,127.50000000000001
2026-04-02T12:02:06.132131+00:00,NYC,2026-04-03,high,66.0,F,-999.0,59.0,below,0.075,,,,0.002555130330427924,-0.07244486966957207,,db484e6b-3ea9-45e5-8d6f-6fc9959bb62b,59°F or below,Highest temperature in NYC on April 3?,0.0,-24.227073075045553,277.50000000000006
2026-04-02T12:02:06.132131+00:00,NYC,2026-04-03,high,66.0,F,78.0,999.0,above,0.006,,,,7.93328151948991e-07,-0.005999206671848051,,adf33db7-e298-479e-a059-cb760694847e,Will the highest temperature in New York City be 78°F or higher on April 3?,Highest temperature in NYC on April 3?,0.0,-24.997023036109812,3727.5000000000005
2026-04-02T12:02:08.874543+00:00,Chicago,2026-04-02,high,70.0,F,-999.0,29.0,below,0.0005,,,,0.0,-0.0005,,a4e24390-1b1e-40f3-b1cd-23587d396400,29°F or below,Highest temperature in Chicago on April 2?,0.0,-25.0,44977.5
2026-04-02T12:02:08.874780+00:00,Atlanta,2026-04-02,high,83.0,F,70.0,71.0,range,0.0015,,,,6.936838887749985e-07,-0.001499306316111225,,db3dd457-fc51-4a4c-908c-cc044f3182d5,70-71°F,Highest temperature in Atlanta on April 2?,0.0,-24.98959300745865,14977.500000000002
2026-04-02T12:02:08.874780+00:00,Atlanta,2026-04-02,high,83.0,F,-999.0,69.0,below,0.0015,,,,1.0717590259723409e-08,-0.0014999892824097403,,8d6642bf-d3ed-4821-a1fc-b9e4dcecbdbf,69°F or below,Highest temperature in Atlanta on April 2?,0.0,-24.999839209352128,14977.500000000002
2026-04-02T12:02:08.874929+00:00,NYC,2026-04-02,high,46.0,F,76.0,77.0,range,0.0005,,,,0.0,-0.0005,,3403d483-78c8-4e15-8a89-c71259184c0f,76-77°F,Highest temperature in NYC on April 2?,0.0,-25.0,44977.5
2026-04-02T11:40:58.904697+00:00,NYC,2026-04-02,high,46.0,F,72.0,73.0,range,0.0005,,,,0.0,-0.0005,,120140ff-4766-4ca9-be98-e1e502432de7,Will the highest temperature in New York City be between 72-73°F on April 2?,Highest temperature in NYC on April 2?,0.0,-25.0,44977.5
2026-04-02T11:40:58.904697+00:00,NYC,2026-04-02,high,46.0,F,68.0,69.0,range,0.002,,,,0.0,-0.002,,532aaa3f-4557-486d-9dbb-7a218b7071bb,Will the highest temperature in New York City be between 68-69°F on April 2?,Highest temperature in NYC on April 2?,0.0,-25.0,11227.5
2026-04-02T11:40:58.904697+00:00,NYC,2026-04-02,high,46.0,F,64.0,65.0,range,0.0015,,,,2.8632651805082787e-13,-0.0014999999997136735,,011f8cdc-781b-4d8d-a320-e09b8657d578,Will the highest temperature in New York City be between 64-65°F on April 2?,Highest temperature in NYC on April 2?,0.0,-24.999999995704385,14977.500000000002
2026-04-02T11:40:58.904697+00:00,NYC,2026-04-02,high,46.0,F,60.0,61.0,range,0.0045,,,,9.731002559298929e-09,-0.00449999026899744,,4888770c-73f7-4019-b3e3-1e044cdf8cdf,Will the highest temperature in New York City be between 60-61°F on April 2?,Highest temperature in NYC on April 2?,0.0,-24.999951320659697,4977.5
2026-04-02T11:40:58.904697+00:00,NYC,2026-04-02,high,46.0,F,78.0,999.0,above,0.0005,,,,0.0,-0.0005,,f18cfec7-f242-4fcb-bdbe-3b914020f1f7,Will the highest temperature in New York City be 78°F or higher on April 2?,Highest temperature in NYC on April 2?,0.0,-25.0,44977.5
2026-04-02T11:40:58.904697+00:00,NYC,2026-04-02,high,46.0,F,74.0,75.0,range,0.0005,,,,0.0,-0.0005,,aecd758e-4a21-4525-b70c-91f3f6771284,Will the highest temperature in New York City be between 74-75°F on April 2?,Highest temperature in NYC on April 2?,0.0,-25.0,44977.5
2026-04-02T11:40:58.904697+00:00,NYC,2026-04-02,high,46.0,F,70.0,71.0,range,0.0005,,,,0.0,-0.0005,,d1758c00-55f9-42af-b79e-e8a5dc333a74,Will the highest temperature in New York City be between 70-71°F on April 2?,Highest temperature in NYC on April 2?,0.0,-25.0,44977.5
2026-04-02T11:40:58.904697+00:00,NYC,2026-04-02,high,46.0,F,66.0,67.0,range,0.0005,,,,6.661338147750939e-16,-0.0004999999999993339,,93b4c8b8-7ed5-42ba-9c20-f71ab4452375,Will the highest temperature in New York City be between 66-67°F on April 2?,Highest temperature in NYC on April 2?,0.0,-24.999999999970022,44977.5
2026-04-02T11:40:58.904697+00:00,NYC,2026-04-02,high,46.0,F,62.0,63.0,range,0.003,,,,7.245759547913622e-11,-0.0029999999275424046,,c664056a-b6ce-46e0-a254-1f679f73ebd2,Will the highest temperature in New York City be between 62-63°F on April 2?,Highest temperature in NYC on April 2?,0.0,-24.999999456386888,7477.500000000001
